CustomerID,Age,Gender,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges,Churn
95337,64,Male,14,86.26,One year,Electronic check,1247.01,No
73551,55,Female,51,137.57,Month-to-month,Bank transfer,7021.98,No
79515,54,Female,12,102.08,One year,Electronic check,1209.78,No
65676,20,Female,5,67.35,Month-to-month,Credit card,341.62,Yes
61254,72,Female,31,49.78,Month-to-month,Mailed check,1552.32,No
15778,19,Male,28,100.48,One year,Mailed check,2798.23,Yes
51538,38,Other,67,42.88,Month-to-month,Credit card,2906.95,Yes
41587,69,Female,58,77.99,Month-to-month,Mailed check,4504.61,No
86978,27,Female,44,129.16,Month-to-month,Credit card,5727.49,No
81365,59,Male,61,70.08,One year,Bank transfer,4345.35,No
10850,58,Female,53,36.56,Month-to-month,Electronic check,1969.55,No
3000,30,Other,26,91.99,Month-to-month,Electronic check,2440.04,Yes
84349,75,Female,33,72.92,Month-to-month,Credit card,2406.15,No
87136,50,Male,16,76.73,Two year,Electronic check,1223.69,No
44834,35,Female,2,86.2,Month-to-month,Credit card,156.92,No
22930,63,Male,41,10.22,Month-to-month,Mailed check,397.0,No
57083,39,Female,50,32.39,Month-to-month,Bank transfer,1589.17,No
8937,23,Female,57,70.97,Two year,Mailed check,4059.1,No
29932,40,Female,24,97.46,Month-to-month,Electronic check,2384.71,No
8192,26,Male,15,134.54,Month-to-month,Electronic check,1997.44,Yes
674,40,Female,67,102.41,Month-to-month,Electronic check,6738.63,Yes
48783,72,Male,4,20.76,One year,Electronic check,13.24,Yes
46463,64,Female,29,136.21,Two year,Mailed check,3884.42,No
2484,19,Female,59,65.09,Two year,Mailed check,3851.01,No
67047,52,Male,3,43.67,Month-to-month,Credit card,84.03,Yes
18476,24,Female,46,32.48,Month-to-month,Bank transfer,1512.02,No
71192,78,Male,54,94.0,One year,Mailed check,5028.93,No
74111,19,Other,66,87.79,Month-to-month,Electronic check,5719.83,No
94380,18,Female,26,73.21,One year,Electronic check,1872.38,No
56603,33,Male,40,76.98,Month-to-month,Electronic check,3016.78,No
81512,80,Female,5,77.39,Two year,Electronic check,379.13,No
81263,23,Female,24,101.29,Month-to-month,Credit card,2371.29,Yes
60034,47,Female,43,84.09,Month-to-month,Electronic check,3597.93,No
90919,62,Female,30,142.83,One year,Electronic check,4300.41,Yes
48642,19,Female,11,64.68,One year,Mailed check,715.08,No
82817,33,Male,43,96.92,Month-to-month,Bank transfer,4165.78,No
69037,74,Female,40,88.64,Month-to-month,Electronic check,3583.93,Yes
47979,27,Male,19,81.84,One year,Bank transfer,1517.98,No
79818,79,Male,9,46.57,Month-to-month,Electronic check,426.11,No
73422,72,Female,38,141.64,Month-to-month,Bank transfer,5384.79,Yes
51203,59,Female,59,114.83,Two year,Electronic check,6638.68,Yes
56840,59,Male,8,44.32,One year,Electronic check,347.36,Yes
51699,32,Female,48,84.04,Month-to-month,Electronic check,4117.09,No
18735,34,Other,1,119.49,Month-to-month,Electronic check,185.69,Yes
48253,26,Male,7,140.41,Month-to-month,Electronic check,947.99,Yes
42644,53,Female,69,126.08,One year,Mailed check,8646.34,Yes
58747,36,Male,34,106.86,Month-to-month,Electronic check,3644.21,Yes
29415,30,Female,46,76.17,One year,Mailed check,3458.62,No
76542,46,Male,30,10.7,One year,Credit card,323.98,No
83540,45,Female,47,64.8,Month-to-month,Mailed check,3063.28,No
22893,30,Male,67,78.84,One year,Credit card,5310.51,No
97672,32,Female,18,103.72,Month-to-month,Mailed check,1840.83,Yes
61258,61,Female,65,23.74,Two year,Mailed check,1622.0,No
12529,72,Female,25,14.79,Month-to-month,Bank transfer,409.45,No
28487,26,Other,70,116.7,One year,Bank transfer,8240.63,Yes
39925,19,Female,58,103.9,One year,Mailed check,5972.7,No
53675,56,Female,53,44.32,Two year,Bank transfer,2355.08,No
84112,77,Other,64,52.89,One year,Electronic check,3417.76,No
57356,57,Female,56,113.69,Month-to-month,Mailed check,6378.86,No
38115,38,Female,66,16.13,Month-to-month,Bank transfer,1098.17,No
4685,77,Male,56,92.56,One year,Mailed check,5114.31,No
43583,44,Female,18,103.49,One year,Mailed check,1891.04,No
94481,44,Male,51,29.39,Month-to-month,Mailed check,1502.19,No
90425,31,Male,14,123.91,Month-to-month,Electronic check,1654.1,No
11127,66,Female,24,91.16,Month-to-month,Bank transfer,2234.48,Yes
1197,43,Female,53,29.97,Two year,Electronic check,1587.22,No
13695,34,Male,49,24.85,Month-to-month,Credit card,1221.89,No
50601,23,Other,53,12.68,Month-to-month,Electronic check,716.27,No
94029,56,Male,68,121.7,One year,Electronic check,8296.08,No
5331,51,Female,49,29.48,Month-to-month,Bank transfer,1340.12,No
95028,79,Male,49,107.81,Month-to-month,Bank transfer,5229.14,Yes
55991,38,Female,4,79.91,Two year,Credit card,295.11,Yes
15751,33,Male,48,12.15,Month-to-month,Bank transfer,616.06,Yes
47594,22,Female,38,70.29,Month-to-month,Electronic check,2742.42,No
67454,23,Male,24,138.66,Month-to-month,Electronic check,3379.68,Yes
48215,38,Other,18,91.17,One year,Credit card,1590.2,No
33635,74,Female,35,31.78,Month-to-month,Electronic check,1102.45,No
60901,64,Female,29,58.64,Two year,Mailed check,1737.89,No
86921,76,Female,18,70.04,Two year,Electronic check,1221.93,No
36722,31,Female,39,144.4,Month-to-month,Bank transfer,5742.19,No
1863,44,Female,9,38.29,Month-to-month,Electronic check,353.75,No
55956,43,Female,16,102.06,Two year,Electronic check,1571.87,Yes
48467,46,Male,63,29.32,One year,Credit card,1831.55,No
92594,77,Male,10,143.22,Month-to-month,Bank transfer,1462.11,Yes
37754,28,Female,13,73.67,Month-to-month,Electronic check,943.2,Yes
14407,72,Male,37,34.32,Month-to-month,Electronic check,1270.35,Yes
34994,29,Other,57,12.99,Month-to-month,Credit card,668.62,No
30358,25,Male,49,87.19,Month-to-month,Mailed check,4388.21,No
50924,45,Male,9,117.95,Month-to-month,Bank transfer,1091.65,Yes
15515,69,Male,14,20.56,Two year,Bank transfer,247.01,No
85485,79,Male,18,89.2,Month-to-month,Credit card,1657.98,No
38182,73,Male,28,74.01,Two year,Credit card,2122.68,No
2183,35,Male,15,81.3,Month-to-month,Electronic check,1286.25,No
28239,72,Male,40,133.16,Month-to-month,Bank transfer,5340.77,Yes
47890,43,Male,50,128.11,Month-to-month,Mailed check,6472.67,No
83772,40,Female,25,99.75,Month-to-month,Mailed check,2562.0,No
8519,71,Female,53,60.06,Two year,Electronic check,3222.01,No
19758,44,Male,23,73.23,One year,Bank transfer,1693.75,No
86036,54,Female,43,139.15,Month-to-month,Bank transfer,6039.67,Yes
1577,66,Male,42,74.38,Month-to-month,Mailed check,3206.51,Yes
46392,41,Female,16,20.17,Month-to-month,Bank transfer,305.02,No
30453,57,Female,39,134.51,One year,Electronic check,5202.3,No
36586,60,Male,61,24.57,One year,Credit card,1516.45,No
40148,23,Male,51,131.11,Month-to-month,Credit card,6593.08,Yes
8170,76,Female,4,63.04,Month-to-month,Bank transfer,273.26,Yes
85242,37,Male,24,141.78,Month-to-month,Mailed check,3352.11,Yes
15288,30,Male,40,92.05,Two year,Bank transfer,3607.45,No
23862,74,Male,12,27.7,Month-to-month,Credit card,253.57,No
64477,42,Male,11,114.81,Month-to-month,Mailed check,1296.96,Yes
87692,47,Female,1,117.57,Month-to-month,Credit card,112.3,Yes
92371,51,Male,24,62.94,One year,Bank transfer,1511.31,No
68263,40,Female,24,45.56,One year,Credit card,1083.05,No
82700,72,Male,36,114.69,Month-to-month,Credit card,4148.32,Yes
31448,47,Male,21,81.68,Two year,Mailed check,1723.28,No
4780,54,Male,16,35.05,Two year,Mailed check,558.97,No
77056,37,Female,27,19.52,Month-to-month,Electronic check,626.03,No
91444,21,Other,41,33.05,Two year,Electronic check,1395.9,No
51450,71,Male,59,103.62,Month-to-month,Bank transfer,6088.85,No
92036,74,Female,26,110.95,One year,Electronic check,2785.34,No
6651,40,Male,49,25.52,Two year,Electronic check,1179.75,No
72764,72,Male,43,131.11,Month-to-month,Electronic check,5702.71,No
9764,23,Female,56,126.61,Month-to-month,Electronic check,6988.25,No
86313,46,Male,65,42.35,Two year,Credit card,2762.4,No
21599,55,Male,4,57.37,Month-to-month,Mailed check,200.21,Yes
42159,76,Male,62,146.14,Month-to-month,Electronic check,9065.67,Yes
15393,73,Female,66,94.26,Month-to-month,Bank transfer,6249.99,No
66782,57,Male,39,24.63,Month-to-month,Mailed check,960.76,No
74253,49,Female,50,49.54,Month-to-month,Credit card,2486.04,Yes
1092,34,Female,62,72.64,Month-to-month,Mailed check,4458.45,Yes
20597,71,Female,21,149.21,One year,Bank transfer,3110.93,Yes
17455,31,Female,13,23.97,Month-to-month,Electronic check,271.19,No
98352,53,Male,13,110.18,Two year,Electronic check,1474.83,No
4976,73,Other,71,82.86,One year,Credit card,5863.98,No
9923,35,Female,1,49.05,Month-to-month,Electronic check,28.62,No
41205,28,Male,65,10.17,Month-to-month,Bank transfer,580.49,No
63979,47,Female,45,109.06,Month-to-month,Mailed check,4945.26,Yes
14965,75,Female,27,28.28,Two year,Mailed check,665.26,No
18593,40,Male,33,86.73,Two year,Electronic check,2944.71,No
77616,44,Male,71,84.66,Month-to-month,Mailed check,6080.08,No
59951,38,Female,63,131.37,Month-to-month,Electronic check,8319.15,No
37027,35,Male,34,147.54,Month-to-month,Mailed check,5065.72,No
62880,60,Male,14,54.24,Two year,Electronic check,785.65,No
67293,23,Male,66,96.85,One year,Credit card,6519.44,No
39983,54,Other,21,144.28,Month-to-month,Electronic check,3003.43,Yes
54447,24,Female,71,149.81,Two year,Electronic check,10575.19,No
78747,36,Male,39,123.49,Month-to-month,Mailed check,4851.6,No
48476,42,Female,30,143.62,One year,Electronic check,4370.8,No
54410,45,Male,33,97.94,Month-to-month,Electronic check,3368.55,Yes
58904,37,Male,52,116.48,Month-to-month,Electronic check,6116.49,Yes
50805,72,Male,35,17.17,Month-to-month,Electronic check,658.06,Yes
14305,28,Female,29,121.09,Month-to-month,Electronic check,3446.58,Yes
53624,20,Male,28,133.32,One year,Credit card,3743.53,No
37638,39,Male,20,71.69,One year,Credit card,1418.76,No
38658,37,Female,32,89.73,One year,Bank transfer,2850.81,No
60256,61,Male,44,47.81,Two year,Electronic check,2065.42,No
2531,19,Male,67,37.01,Month-to-month,Electronic check,2521.16,No
21256,18,Female,4,105.31,Two year,Credit card,419.53,Yes
88493,34,Male,70,129.12,Two year,Electronic check,9049.83,No
47721,47,Female,49,44.86,Month-to-month,Mailed check,2223.24,No
51763,23,Male,60,39.98,Month-to-month,Mailed check,2290.53,Yes
54409,34,Male,30,69.27,One year,Mailed check,2092.1,No
54133,30,Other,49,25.38,Two year,Electronic check,1207.9,No
25160,46,Female,62,123.72,Month-to-month,Credit card,7652.74,Yes
32675,53,Male,2,112.1,Two year,Electronic check,260.28,Yes
61824,30,Male,68,82.1,One year,Mailed check,5565.13,No
54691,23,Male,54,80.99,Month-to-month,Bank transfer,4362.76,No
4196,72,Female,7,131.14,One year,Mailed check,916.14,Yes
52526,49,Female,56,28.34,Month-to-month,Electronic check,1604.6,No
15845,50,Female,24,54.42,Month-to-month,Bank transfer,1328.04,No
12054,36,Female,3,120.52,Month-to-month,Mailed check,385.81,Yes
36910,76,Male,25,43.29,Two year,Electronic check,1154.91,No
13133,80,Female,58,17.66,Month-to-month,Electronic check,993.43,Yes
8933,51,Female,49,105.07,Month-to-month,Bank transfer,5102.4,Yes
68535,28,Male,28,116.54,Month-to-month,Credit card,3315.19,No
70099,38,Male,7,83.23,Two year,Electronic check,574.95,Yes
12326,45,Male,68,149.53,Month-to-month,Bank transfer,10183.09,No
10430,34,Male,59,64.23,One year,Electronic check,3821.78,No
22820,78,Female,57,83.86,One year,Credit card,4868.29,No
38951,19,Female,14,75.05,One year,Credit card,1074.49,No
43546,20,Other,2,56.68,One year,Electronic check,146.45,No
17371,23,Female,47,138.41,Month-to-month,Credit card,6420.73,Yes
19804,75,Male,59,23.08,Month-to-month,Mailed check,1427.66,No
61238,57,Other,58,93.63,Two year,Bank transfer,5431.59,No
17948,61,Female,18,21.48,Month-to-month,Electronic check,458.16,No
13656,30,Female,40,24.95,One year,Mailed check,1071.1,No
10593,52,Male,62,117.41,One year,Bank transfer,7270.37,No
29268,34,Male,8,18.12,Month-to-month,Electronic check,182.39,Yes
65394,44,Female,14,39.63,Month-to-month,Mailed check,577.35,No
25871,22,Female,46,105.3,Two year,Credit card,4807.07,No
15404,80,Female,22,134.27,One year,Electronic check,2918.14,Yes
96450,19,Male,37,77.83,Month-to-month,Electronic check,2932.79,No
96854,34,Female,33,122.84,Month-to-month,Credit card,4066.96,No
29041,61,Male,42,120.02,Month-to-month,Electronic check,4951.05,Yes
20292,23,Male,23,111.62,Two year,Bank transfer,2555.34,Yes
1880,45,Male,69,66.53,Month-to-month,Electronic check,4516.07,No
29189,21,Other,2,117.17,Month-to-month,Credit card,227.92,Yes
57676,70,Male,53,110.15,Month-to-month,Bank transfer,5862.39,Yes
61627,56,Male,30,38.85,Month-to-month,Credit card,1075.26,No
83963,70,Female,25,104.62,Month-to-month,Electronic check,2529.62,Yes
58323,80,Male,48,65.89,Month-to-month,Electronic check,3295.13,No
89800,22,Male,70,59.54,Month-to-month,Electronic check,4119.99,No
32057,68,Female,53,100.7,Month-to-month,Bank transfer,5307.5,No
52661,78,Other,3,84.2,Two year,Mailed check,282.66,No
72885,33,Male,27,57.61,Month-to-month,Bank transfer,1526.15,No
96478,25,Male,52,77.06,Month-to-month,Electronic check,4020.25,No
91000,75,Male,47,120.63,Month-to-month,Electronic check,5654.85,Yes
54357,69,Male,30,136.56,One year,Credit card,4100.44,No
26622,25,Female,56,15.82,Two year,Mailed check,818.77,No
48463,34,Male,52,104.91,Month-to-month,Electronic check,5474.2,Yes
74759,61,Female,71,132.96,Month-to-month,Electronic check,9555.79,Yes
37428,57,Female,31,139.55,Month-to-month,Electronic check,4333.67,Yes
92358,27,Male,48,38.66,One year,Credit card,1869.72,No
47556,51,Female,31,92.48,One year,Bank transfer,2852.85,No
83515,30,Other,53,31.86,Month-to-month,Bank transfer,1710.6,Yes
50506,77,Female,27,142.67,Month-to-month,Electronic check,3956.51,Yes
7539,52,Female,23,20.92,Month-to-month,Mailed check,519.83,Yes
57016,24,Other,72,88.3,Two year,Mailed check,6332.22,No
68522,43,Female,24,114.37,Month-to-month,Credit card,2812.48,Yes
47315,66,Female,50,89.72,Month-to-month,Bank transfer,4477.57,No
32006,32,Female,6,147.32,Month-to-month,Bank transfer,891.61,Yes
48684,55,Female,7,102.59,Two year,Mailed check,636.12,Yes
28741,27,Male,14,95.05,Month-to-month,Electronic check,1295.39,No
74458,42,Female,66,77.59,Two year,Credit card,5062.48,No
98127,70,Male,49,59.68,Month-to-month,Electronic check,2962.98,No
59648,29,Male,16,115.46,Month-to-month,Electronic check,1805.1,Yes
34715,30,Male,50,105.24,Two year,Credit card,5285.89,No
76438,74,Female,32,52.31,Two year,Bank transfer,1619.61,No
94548,23,Male,22,14.45,Month-to-month,Mailed check,307.5,Yes
99003,34,Male,47,89.08,One year,Credit card,4170.58,No
46634,55,Female,4,127.44,One year,Mailed check,411.85,No
84956,52,Female,34,18.33,Two year,Mailed check,569.95,No
74834,55,Male,38,50.46,Month-to-month,Credit card,1884.34,No
90899,54,Male,61,142.37,One year,Bank transfer,8647.77,No
52378,72,Female,27,122.13,Month-to-month,Credit card,3382.31,Yes
93243,68,Male,6,106.11,Month-to-month,Mailed check,701.22,Yes
47100,28,Female,63,149.16,One year,Electronic check,9465.7,Yes
38754,79,Male,52,65.27,Month-to-month,Credit card,3412.01,Yes
5223,61,Male,52,92.7,One year,Electronic check,4812.05,No
94199,35,Female,38,121.13,Two year,Electronic check,4554.86,No
5712,40,Female,59,67.04,Month-to-month,Credit card,3962.54,No
50652,61,Male,11,67.52,Month-to-month,Mailed check,845.11,Yes
76659,39,Male,57,139.15,Month-to-month,Bank transfer,7986.56,No
11584,67,Male,9,57.81,Month-to-month,Credit card,492.43,Yes
97266,77,Male,71,97.86,Two year,Mailed check,6950.14,No
95009,39,Female,45,26.45,Month-to-month,Electronic check,1199.4,No
986,50,Male,60,29.16,Month-to-month,Mailed check,1707.76,No
59150,34,Other,55,101.33,Month-to-month,Credit card,5592.78,Yes
35929,49,Female,13,67.97,One year,Bank transfer,966.04,No
5620,18,Male,56,120.92,Month-to-month,Mailed check,6839.01,Yes
18913,56,Female,55,117.05,Month-to-month,Electronic check,6423.83,Yes
12299,75,Female,61,25.91,Month-to-month,Electronic check,1564.19,No
58509,55,Female,28,20.2,Month-to-month,Mailed check,563.06,No
23608,40,Male,32,62.35,Month-to-month,Mailed check,2001.63,No
10927,78,Male,13,67.96,Month-to-month,Electronic check,900.35,No
68093,39,Male,43,100.3,Month-to-month,Mailed check,4344.55,Yes
23196,69,Female,45,132.54,One year,Mailed check,6003.79,Yes
64640,76,Female,34,84.37,Month-to-month,Electronic check,2771.08,No
54710,34,Male,57,124.99,Month-to-month,Mailed check,7140.69,No
95129,28,Male,6,133.28,Two year,Electronic check,792.47,Yes
75085,28,Female,44,25.01,One year,Bank transfer,1135.95,No
42777,20,Male,51,129.64,Month-to-month,Mailed check,6599.7,Yes
69169,39,Male,22,94.79,One year,Bank transfer,2085.71,No
33990,19,Male,45,52.67,Two year,Electronic check,2328.6,No
93112,37,Male,45,22.54,Month-to-month,Mailed check,1100.95,No
10964,28,Female,57,136.95,One year,Bank transfer,7778.02,No
49020,42,Female,51,86.68,Month-to-month,Bank transfer,4475.56,No
70585,24,Female,64,129.71,Month-to-month,Electronic check,8249.59,Yes
10300,71,Male,42,24.73,Month-to-month,Mailed check,1067.69,No
57344,27,Female,32,23.64,Month-to-month,Credit card,809.29,No
76300,63,Female,51,55.25,Month-to-month,Electronic check,2856.17,No
78558,29,Male,11,34.05,Two year,Mailed check,357.54,Yes
49873,72,Female,7,114.66,Month-to-month,Mailed check,763.56,Yes
23755,39,Female,68,70.85,One year,Electronic check,4843.9,No
17709,29,Male,53,115.83,Month-to-month,Electronic check,6138.57,No
20777,26,Male,33,132.75,Month-to-month,Credit card,4394.35,Yes
23918,35,Female,51,33.9,Month-to-month,Electronic check,1842.53,No
57505,57,Female,70,123.42,One year,Mailed check,8602.61,No
85689,59,Female,46,89.59,Month-to-month,Credit card,4071.18,No
34277,29,Male,61,110.66,One year,Electronic check,6775.69,No
2340,53,Female,24,56.31,Month-to-month,Credit card,1407.7,No
54623,75,Male,57,114.49,Month-to-month,Electronic check,6480.31,Yes
86703,29,Male,68,29.86,Month-to-month,Bank transfer,1976.92,Yes
71317,49,Male,37,148.2,One year,Bank transfer,5520.0,Yes
88929,30,Male,62,147.52,Two year,Bank transfer,9104.22,No
46949,55,Male,15,72.2,Two year,Bank transfer,1061.69,No
58472,57,Male,6,61.12,Month-to-month,Electronic check,286.55,Yes
59277,18,Male,49,23.82,Month-to-month,Bank transfer,1207.84,No
13859,61,Female,45,108.11,Month-to-month,Mailed check,4863.81,No
74731,58,Female,60,144.47,One year,Bank transfer,8703.51,Yes
52299,71,Male,14,54.04,Month-to-month,Bank transfer,737.02,No
55928,65,Female,29,126.18,One year,Mailed check,3644.66,Yes
52003,22,Male,9,128.27,Month-to-month,Electronic check,1116.94,Yes
981,44,Female,20,116.31,Month-to-month,Credit card,2242.44,Yes
35396,21,Male,44,11.66,Month-to-month,Electronic check,512.33,Yes
58381,48,Male,25,109.48,Two year,Credit card,2774.49,Yes
44244,34,Female,26,134.12,One year,Mailed check,3501.63,No
8746,56,Male,66,147.85,One year,Bank transfer,9744.12,Yes
96759,30,Male,18,69.84,Month-to-month,Mailed check,1269.99,No
45068,37,Male,49,128.94,Two year,Electronic check,6282.23,No
